# durability sample series — docs/standards/oom-durability-verification-bar.md D3/D5
# container=vn-market-intelligence-mcp-rag-service-1
# container_id=16c59b5e929fcd2fe22889f072edbc2b669318059bde0a2aa93b41cf776bfa08
# started_at=2026-08-15T10:16:22.548533876Z   restart_count=0   (D2 identity at OPEN)
# mem_limit_bytes=2147483648   image=sha256:24a8e2949611b9c5f4aeb0c1da3343fca99f289e0d7ae8c27122fd49c14a8f14   (read live, never from prose)
# opened_at=2026-08-23T14:36:47Z  interval_s=60  duration_s=97200
timestamp,used_percent,used_bytes,container_status
2026-08-24T15:28:11Z,42.11,862.4MiB,running
2026-08-24T15:29:12Z,42.11,862.4MiB,running
2026-08-24T15:30:13Z,42.11,862.4MiB,running
2026-08-24T15:31:15Z,42.11,862.4MiB,running
2026-08-24T15:32:16Z,42.11,862.4MiB,running
2026-08-24T15:33:18Z,42.11,862.4MiB,running
2026-08-24T15:34:19Z,42.11,862.4MiB,running
2026-08-24T15:35:21Z,42.11,862.4MiB,running
2026-08-24T15:36:22Z,42.11,862.4MiB,running
2026-08-24T15:37:23Z,42.02,860.5MiB,running
2026-08-24T15:38:24Z,42.12,862.5MiB,running
2026-08-24T15:39:25Z,42.31,866.5MiB,running
2026-08-24T15:40:26Z,42.89,878.5MiB,running
2026-08-24T15:41:28Z,42.98,880.3MiB,running
2026-08-24T15:42:30Z,42.98,880.2MiB,running
2026-08-24T15:43:31Z,42.98,880.2MiB,running
2026-08-24T15:44:32Z,42.98,880.2MiB,running
2026-08-24T15:45:33Z,42.98,880.2MiB,running
2026-08-24T15:46:34Z,42.98,880.2MiB,running
2026-08-24T15:47:35Z,42.98,880.2MiB,running
2026-08-24T15:48:36Z,42.98,880.2MiB,running
2026-08-24T15:49:37Z,42.98,880.2MiB,running
2026-08-24T15:50:39Z,42.98,880.2MiB,running
2026-08-24T15:51:41Z,42.98,880.2MiB,running
2026-08-24T15:52:42Z,42.98,880.2MiB,running
2026-08-24T15:53:43Z,42.98,880.2MiB,running
2026-08-24T15:54:44Z,43.08,882.3MiB,running
2026-08-24T15:55:45Z,43.47,890.2MiB,running
2026-08-24T15:56:46Z,43.76,896.2MiB,running
2026-08-24T15:57:47Z,44.15,904.1MiB,running
2026-08-24T15:58:49Z,44.34,908.1MiB,running
2026-08-24T15:59:51Z,44.44,910.1MiB,running
2026-08-24T16:00:52Z,44.44,910.1MiB,running
2026-08-24T16:01:53Z,44.44,910.1MiB,running
2026-08-24T16:02:54Z,44.44,910.1MiB,running
2026-08-24T16:03:55Z,44.44,910.1MiB,running
2026-08-24T16:04:56Z,44.44,910.1MiB,running
2026-08-24T16:05:57Z,77.57,1.551GiB,running
2026-08-24T16:06:59Z,76.81,1.536GiB,running
2026-08-24T16:08:01Z,76.81,1.536GiB,running
2026-08-24T16:09:02Z,76.81,1.536GiB,running
2026-08-24T16:10:03Z,76.81,1.536GiB,running
2026-08-24T16:11:04Z,76.81,1.536GiB,running
2026-08-24T16:12:05Z,76.81,1.536GiB,running
2026-08-24T16:13:06Z,76.99,1.54GiB,running
2026-08-24T16:14:07Z,76.68,1.534GiB,running
2026-08-24T16:15:09Z,76.68,1.534GiB,running
2026-08-24T16:16:11Z,76.68,1.534GiB,running
2026-08-24T16:17:12Z,76.68,1.534GiB,running
2026-08-24T16:18:13Z,76.68,1.534GiB,running
2026-08-24T16:19:14Z,76.68,1.534GiB,running
2026-08-24T16:20:15Z,76.68,1.534GiB,running
2026-08-24T16:21:16Z,76.68,1.534GiB,running
2026-08-24T16:22:18Z,76.68,1.534GiB,running
2026-08-24T16:23:20Z,76.68,1.534GiB,running
2026-08-24T16:24:21Z,76.67,1.533GiB,running
2026-08-24T16:25:22Z,76.67,1.533GiB,running
2026-08-24T16:26:24Z,76.67,1.533GiB,running
2026-08-24T16:27:25Z,76.67,1.533GiB,running
2026-08-24T16:28:26Z,76.67,1.533GiB,running
2026-08-24T16:29:28Z,43.06,881.8MiB,running
2026-08-24T16:30:30Z,43.06,881.8MiB,running
2026-08-24T16:31:32Z,43.06,881.8MiB,running
2026-08-24T16:32:33Z,43.06,881.8MiB,running
2026-08-24T16:33:34Z,43.06,881.8MiB,running
2026-08-24T16:34:35Z,43.06,881.8MiB,running
2026-08-24T16:35:36Z,43.06,881.8MiB,running
2026-08-24T16:36:37Z,43.06,881.8MiB,running
2026-08-24T16:37:39Z,43.06,881.8MiB,running
2026-08-24T16:38:41Z,43.06,881.8MiB,running
2026-08-24T16:39:42Z,43.06,881.8MiB,running
2026-08-24T16:40:43Z,43.02,881MiB,running
2026-08-24T16:41:45Z,42.91,878.8MiB,running
2026-08-24T16:42:46Z,42.91,878.8MiB,running
2026-08-24T16:43:47Z,42.91,878.8MiB,running
2026-08-24T16:44:48Z,42.91,878.8MiB,running
2026-08-24T16:45:49Z,42.88,878.2MiB,running
2026-08-24T16:46:51Z,42.95,879.7MiB,running
2026-08-24T16:47:52Z,42.95,879.7MiB,running
2026-08-24T16:48:53Z,42.95,879.7MiB,running
2026-08-24T16:49:55Z,42.95,879.7MiB,running
2026-08-24T16:50:56Z,42.95,879.7MiB,running
2026-08-24T16:51:57Z,42.95,879.7MiB,running
2026-08-24T16:52:58Z,42.95,879.7MiB,running
2026-08-24T16:53:59Z,42.95,879.7MiB,running
2026-08-24T16:55:01Z,42.95,879.7MiB,running
2026-08-24T16:56:02Z,42.95,879.7MiB,running
2026-08-24T16:57:03Z,42.95,879.7MiB,running
2026-08-24T16:58:04Z,43.15,883.7MiB,running
2026-08-24T16:59:06Z,43.44,889.6MiB,running
2026-08-24T17:00:07Z,43.63,893.6MiB,running
2026-08-24T17:01:08Z,80.69,1.614GiB,running
2026-08-24T17:02:09Z,76.47,1.529GiB,running
2026-08-24T17:03:11Z,76.47,1.529GiB,running
2026-08-24T17:04:12Z,76.27,1.525GiB,running
2026-08-24T17:05:13Z,76.27,1.525GiB,running
2026-08-24T17:06:15Z,76.27,1.525GiB,running
2026-08-24T17:07:16Z,76.27,1.525GiB,running
2026-08-24T17:08:17Z,76.27,1.525GiB,running
2026-08-24T17:09:18Z,76.27,1.525GiB,running
2026-08-24T17:10:19Z,76.27,1.525GiB,running
2026-08-24T17:11:21Z,76.27,1.525GiB,running
2026-08-24T17:12:22Z,76.27,1.525GiB,running
2026-08-24T17:13:23Z,76.27,1.525GiB,running
2026-08-24T17:14:24Z,76.27,1.525GiB,running
2026-08-24T17:15:26Z,76.27,1.525GiB,running
2026-08-24T17:16:27Z,76.27,1.525GiB,running
2026-08-24T17:17:28Z,79.92,1.598GiB,running
2026-08-24T17:18:29Z,75.34,1.507GiB,running
2026-08-24T17:19:31Z,75.34,1.507GiB,running
2026-08-24T17:20:32Z,75.34,1.507GiB,running
2026-08-24T17:21:34Z,75.41,1.508GiB,running
2026-08-24T17:22:35Z,75.35,1.507GiB,running
2026-08-24T17:23:36Z,75.37,1.507GiB,running
2026-08-24T17:24:37Z,75.39,1.508GiB,running
2026-08-24T17:25:38Z,75.39,1.508GiB,running
2026-08-24T17:26:39Z,75.39,1.508GiB,running
2026-08-24T17:27:42Z,75.41,1.508GiB,running
2026-08-24T17:28:43Z,75.60,1.512GiB,running
2026-08-24T17:29:44Z,75.68,1.514GiB,running
2026-08-24T17:30:45Z,75.63,1.513GiB,running
2026-08-24T17:31:46Z,75.74,1.515GiB,running
2026-08-24T17:32:47Z,75.76,1.515GiB,running
2026-08-24T17:33:48Z,75.67,1.513GiB,running
2026-08-24T17:34:49Z,75.66,1.513GiB,running
2026-08-24T17:35:51Z,76.53,1.531GiB,running
# closed_at=2026-08-24T17:36:53Z
# identity_at_close=16c59b5e929fcd2fe22889f072edbc2b669318059bde0a2aa93b41cf776bfa08|2026-08-15T10:16:22.548533876Z|0
# identity_at_open=16c59b5e929fcd2fe22889f072edbc2b669318059bde0a2aa93b41cf776bfa08|2026-08-15T10:16:22.548533876Z|0
